time,aggregate
2011-04-20 00:06:23,4.0
2011-04-20 00:06:26,4.0
2011-04-20 00:06:30,4.0
2011-04-20 00:06:33,4.0
2011-04-20 00:06:36,5.0
2011-04-20 00:06:40,5.0
2011-04-20 00:06:43,5.0
2011-04-20 00:06:47,5.0
2011-04-20 00:06:50,4.0
2011-04-20 00:06:54,4.0
2011-04-20 00:06:57,4.0
2011-04-20 00:07:01,5.0
2011-04-20 00:07:04,4.0
2011-04-20 00:07:08,4.0
2011-04-20 00:07:11,4.0
2011-04-20 00:07:20,5.0
2011-04-20 00:07:23,5.0
2011-04-20 00:07:27,5.0
2011-04-20 00:07:30,5.0
2011-04-20 00:07:34,4.0
2011-04-20 00:07:37,4.0
2011-04-20 00:07:41,5.0
2011-04-20 00:07:44,4.0
2011-04-20 00:07:47,5.0
2011-04-20 00:07:51,4.0
2011-04-20 00:07:54,5.0
2011-04-20 00:07:58,5.0
2011-04-20 00:08:01,4.0
2011-04-20 00:08:05,4.0
2011-04-20 00:08:08,4.0
2011-04-20 00:08:17,4.0
2011-04-20 00:08:20,4.0
2011-04-20 00:08:24,4.0
2011-04-20 00:08:27,4.0
2011-04-20 00:08:31,5.0
2011-04-20 00:08:34,4.0
2011-04-20 00:08:37,5.0
2011-04-20 00:08:41,4.0
2011-04-20 00:08:44,4.0
2011-04-20 00:08:48,5.0
2011-04-20 00:08:51,4.0
2011-04-20 00:08:55,4.0
2011-04-20 00:08:58,4.0
2011-04-20 00:09:02,5.0
2011-04-20 00:09:05,5.0
2011-04-20 00:09:09,4.0
2011-04-20 00:09:17,4.0
2011-04-20 00:09:21,4.0
2011-04-20 00:09:24,4.0
2011-04-20 00:09:28,5.0
2011-04-20 00:09:31,5.0
2011-04-20 00:09:35,4.0
2011-04-20 00:09:38,4.0
2011-04-20 00:09:42,5.0
2011-04-20 00:09:45,4.0
2011-04-20 00:09:49,5.0
2011-04-20 00:09:52,5.0
2011-04-20 00:09:55,4.0
2011-04-20 00:09:59,4.0
2011-04-20 00:10:02,5.0
2011-04-20 00:10:06,5.0
2011-04-20 00:10:09,5.0
2011-04-20 00:10:18,5.0
2011-04-20 00:10:22,4.0
2011-04-20 00:10:25,4.0
2011-04-20 00:10:29,4.0
2011-04-20 00:10:32,4.0
2011-04-20 00:10:36,4.0
2011-04-20 00:10:39,5.0
2011-04-20 00:10:42,4.0
2011-04-20 00:10:46,4.0
2011-04-20 00:10:49,4.0
2011-04-20 00:10:53,4.0
2011-04-20 00:10:56,5.0
2011-04-20 00:11:00,4.0
2011-04-20 00:11:03,4.0
2011-04-20 00:11:07,4.0
2011-04-20 00:11:10,5.0
2011-04-20 00:11:19,4.0
2011-04-20 00:11:22,4.0
2011-04-20 00:11:26,4.0
2011-04-20 00:11:29,5.0
2011-04-20 00:11:33,4.0
2011-04-20 00:11:36,4.0
2011-04-20 00:11:39,4.0
2011-04-20 00:11:43,5.0
2011-04-20 00:11:46,5.0
2011-04-20 00:11:50,4.0
2011-04-20 00:11:53,4.0
2011-04-20 00:11:57,5.0
2011-04-20 00:12:00,4.0
2011-04-20 00:12:04,5.0
2011-04-20 00:12:07,5.0
2011-04-20 00:12:11,4.0
2011-04-20 00:12:19,4.0
2011-04-20 00:12:23,4.0
2011-04-20 00:12:26,5.0
2011-04-20 00:12:30,4.0
2011-04-20 00:12:33,4.0
2011-04-20 00:12:36,4.0
2011-04-20 00:12:40,5.0
2011-04-20 00:12:43,4.0
2011-04-20 00:12:47,5.0
2011-04-20 00:12:50,5.0
2011-04-20 00:12:54,4.0
2011-04-20 00:12:57,4.0
2011-04-20 00:13:01,4.0
2011-04-20 00:13:04,4.0
2011-04-20 00:13:07,5.0
2011-04-20 00:13:11,5.0
2011-04-20 00:13:20,4.0
2011-04-20 00:13:23,4.0
2011-04-20 00:13:27,4.0
2011-04-20 00:13:30,4.0
2011-04-20 00:13:33,5.0
2011-04-20 00:14:08,4.0
2011-04-20 00:14:20,4.0
2011-04-20 00:14:24,4.0
2011-04-20 00:14:17,4.0
2011-04-20 00:14:27,4.0
2011-04-20 00:14:31,4.0
2011-04-20 00:14:34,4.0
2011-04-20 00:14:38,5.0
2011-04-20 00:14:41,4.0
2011-04-20 00:14:45,4.0
2011-04-20 00:14:48,5.0
2011-04-20 00:14:51,5.0
2011-04-20 00:14:55,4.0
2011-04-20 00:14:58,5.0
2011-04-20 00:15:02,4.0
2011-04-20 00:15:05,4.0
2011-04-20 00:15:09,4.0
2011-04-20 00:15:18,5.0
2011-04-20 00:15:22,5.0
2011-04-20 00:15:25,4.0
2011-04-20 00:15:29,5.0
2011-04-20 00:15:32,5.0
2011-04-20 00:15:35,4.0
2011-04-20 00:15:39,4.0
2011-04-20 00:15:42,4.0
2011-04-20 00:15:46,4.0
2011-04-20 00:15:49,4.0
2011-04-20 00:15:53,4.0
2011-04-20 00:15:56,4.0
2011-04-20 00:15:59,4.0
2011-04-20 00:16:03,4.0
2011-04-20 00:16:06,4.0
2011-04-20 00:16:10,4.0
2011-04-20 00:16:18,5.0
2011-04-20 00:16:22,4.0
2011-04-20 00:16:25,4.0
2011-04-20 00:16:29,4.0
2011-04-20 00:16:32,4.0
2011-04-20 00:16:36,4.0
2011-04-20 00:16:39,5.0
2011-04-20 00:16:43,4.0
2011-04-20 00:16:46,4.0
2011-04-20 00:16:49,4.0
2011-04-20 00:16:53,5.0
2011-04-20 00:16:56,5.0
2011-04-20 00:17:00,4.0
2011-04-20 00:17:03,4.0
2011-04-20 00:17:07,5.0
2011-04-20 00:17:10,4.0
2011-04-20 00:17:19,4.0
2011-04-20 00:17:22,4.0
2011-04-20 00:17:26,4.0
2011-04-20 00:17:29,4.0
2011-04-20 00:17:33,4.0
2011-04-20 00:17:36,5.0
2011-04-20 00:17:40,4.0
2011-04-20 00:17:43,5.0
2011-04-20 00:17:46,5.0
2011-04-20 00:17:50,5.0
2011-04-20 00:17:53,4.0
2011-04-20 00:17:57,5.0
2011-04-20 00:18:00,4.0
2011-04-20 00:18:04,5.0
2011-04-20 00:18:07,4.0
2011-04-20 00:18:11,4.0
2011-04-20 00:18:19,4.0
2011-04-20 00:18:23,4.0
2011-04-20 00:18:26,4.0
2011-04-20 00:18:30,4.0
2011-04-20 00:18:33,4.0
2011-04-20 00:18:37,4.0
2011-04-20 00:18:40,4.0
2011-04-20 00:18:43,4.0
2011-04-20 00:18:47,5.0
2011-04-20 00:18:50,5.0
2011-04-20 00:18:54,5.0
2011-04-20 00:18:57,4.0
2011-04-20 00:19:01,5.0
2011-04-20 00:19:04,5.0
2011-04-20 00:19:08,4.0
2011-04-20 00:19:17,5.0
2011-04-20 00:19:20,4.0
2011-04-20 00:19:24,4.0
2011-04-20 00:19:27,4.0
2011-04-20 00:19:30,4.0
2011-04-20 00:19:34,5.0
2011-04-20 00:19:37,4.0
2011-04-20 00:19:41,4.0
2011-04-20 00:19:44,4.0
2011-04-20 00:19:48,4.0
2011-04-20 00:19:51,4.0
2011-04-20 00:19:55,4.0
2011-04-20 00:19:58,5.0
2011-04-20 00:20:02,4.0
2011-04-20 00:20:05,4.0
2011-04-20 00:20:08,4.0
2011-04-20 00:20:17,4.0
2011-04-20 00:20:21,5.0
2011-04-20 00:20:24,4.0
2011-04-20 00:20:28,4.0
2011-04-20 00:20:31,4.0
2011-04-20 00:20:35,4.0
2011-04-20 00:20:38,4.0
2011-04-20 00:20:42,4.0
2011-04-20 00:20:45,5.0
2011-04-20 00:20:48,4.0
2011-04-20 00:20:52,4.0
2011-04-20 00:20:55,4.0
2011-04-20 00:20:59,4.0
2011-04-20 00:21:02,4.0
2011-04-20 00:21:06,4.0
2011-04-20 00:21:09,4.0
2011-04-20 00:21:18,4.0
2011-04-20 00:21:21,4.0
2011-04-20 00:21:25,4.0
2011-04-20 00:21:28,5.0
2011-04-20 00:21:32,4.0
2011-04-20 00:21:35,5.0
2011-04-20 00:21:38,5.0
2011-04-20 00:21:42,4.0
2011-04-20 00:21:45,5.0
2011-04-20 00:21:49,5.0
2011-04-20 00:21:52,4.0
2011-04-20 00:21:56,5.0
2011-04-20 00:21:59,4.0
2011-04-20 00:22:03,4.0
2011-04-20 00:22:06,4.0
2011-04-20 00:22:10,4.0
2011-04-20 00:22:18,4.0
2011-04-20 00:22:22,4.0
2011-04-20 00:22:25,4.0
2011-04-20 00:22:28,5.0
2011-04-20 00:22:32,5.0
2011-04-20 00:22:35,5.0
2011-04-20 00:22:39,4.0
2011-04-20 00:22:42,4.0
2011-04-20 00:22:46,4.0
2011-04-20 00:22:49,4.0
2011-04-20 00:22:53,4.0
2011-04-20 00:22:56,4.0
2011-04-20 00:23:00,4.0
2011-04-20 00:23:03,4.0
2011-04-20 00:23:07,4.0
2011-04-20 00:23:10,4.0
2011-04-20 00:23:19,4.0
2011-04-20 00:23:22,5.0
2011-04-20 00:23:26,5.0
2011-04-20 00:23:29,5.0
2011-04-20 00:23:33,4.0
2011-04-20 00:23:36,4.0
2011-04-20 00:23:39,4.0
2011-04-20 00:23:43,4.0
2011-04-20 00:23:46,4.0
2011-04-20 00:23:50,4.0
2011-04-20 00:23:53,4.0
2011-04-20 00:23:57,4.0
2011-04-20 00:24:00,4.0
2011-04-20 00:24:03,4.0
2011-04-20 00:24:07,4.0
2011-04-20 00:24:10,5.0
2011-04-20 00:24:19,4.0
2011-04-20 00:24:23,4.0
2011-04-20 00:24:26,4.0
2011-04-20 00:24:29,4.0
2011-04-20 00:24:33,4.0
2011-04-20 00:24:36,4.0
2011-04-20 00:24:40,4.0
2011-04-20 00:24:43,4.0
2011-04-20 00:24:47,4.0
2011-04-20 00:24:50,5.0
2011-04-20 00:24:54,5.0
2011-04-20 00:24:57,4.0
2011-04-20 00:25:00,5.0
2011-04-20 00:25:04,4.0
2011-04-20 00:25:07,4.0
2011-04-20 00:25:11,4.0
2011-04-20 00:25:20,4.0
2011-04-20 00:25:23,4.0
2011-04-20 00:25:26,4.0
2011-04-20 00:25:30,4.0
2011-04-20 00:25:33,4.0
2011-04-20 00:25:37,4.0
2011-04-20 00:25:40,4.0
2011-04-20 00:25:44,5.0
2011-04-20 00:25:47,4.0
2011-04-20 00:25:51,5.0
2011-04-20 00:25:54,4.0
2011-04-20 00:25:58,4.0
2011-04-20 00:26:01,4.0
2011-04-20 00:26:04,4.0
2011-04-20 00:26:08,5.0
2011-04-20 00:26:17,4.0
2011-04-20 00:26:20,4.0
2011-04-20 00:26:24,4.0
2011-04-20 00:26:27,4.0
2011-04-20 00:26:30,4.0
2011-04-20 00:26:34,4.0
2011-04-20 00:26:37,5.0
2011-04-20 00:26:41,4.0
2011-04-20 00:26:44,5.0
2011-04-20 00:26:48,4.0
2011-04-20 00:26:51,4.0
2011-04-20 00:26:55,5.0
2011-04-20 00:26:58,5.0
2011-04-20 00:27:02,4.0
2011-04-20 00:27:05,4.0
2011-04-20 00:27:09,5.0
2011-04-20 00:27:17,4.0
2011-04-20 00:27:21,4.0
2011-04-20 00:27:24,4.0
2011-04-20 00:27:28,5.0
2011-04-20 00:27:31,5.0
2011-04-20 00:27:35,5.0
2011-04-20 00:27:38,5.0
2011-04-20 00:27:42,5.0
2011-04-20 00:27:45,4.0
2011-04-20 00:27:49,4.0
2011-04-20 00:27:52,4.0
2011-04-20 00:27:56,5.0
2011-04-20 00:27:59,4.0
2011-04-20 00:28:02,4.0
2011-04-20 00:28:06,4.0
2011-04-20 00:28:09,4.0
2011-04-20 00:28:18,4.0
2011-04-20 00:28:22,4.0
2011-04-20 00:28:25,5.0
2011-04-20 00:28:28,5.0
2011-04-20 00:28:32,4.0
2011-04-20 00:28:35,5.0
2011-04-20 00:28:39,4.0
2011-04-20 00:28:42,5.0
2011-04-20 00:28:46,5.0
2011-04-20 00:28:49,5.0
2011-04-20 00:28:53,5.0
2011-04-20 00:28:56,5.0
2011-04-20 00:28:59,5.0
2011-04-20 00:29:03,5.0
2011-04-20 00:29:06,4.0
2011-04-20 00:29:10,5.0
2011-04-20 00:29:18,4.0
2011-04-20 00:29:22,5.0
2011-04-20 00:29:25,5.0
2011-04-20 00:29:29,4.0
2011-04-20 00:29:32,4.0
2011-04-20 00:29:36,4.0
2011-04-20 00:29:39,5.0
2011-04-20 00:29:42,4.0
2011-04-20 00:29:46,4.0
2011-04-20 00:29:49,5.0
2011-04-20 00:29:53,5.0
2011-04-20 00:29:56,5.0
2011-04-20 00:30:00,5.0
2011-04-20 00:30:03,5.0
2011-04-20 00:30:07,4.0
2011-04-20 00:30:10,4.0
2011-04-20 00:30:19,4.0
2011-04-20 00:30:23,5.0
2011-04-20 00:30:26,4.0
2011-04-20 00:30:30,5.0
2011-04-20 00:30:33,4.0
2011-04-20 00:30:37,4.0
2011-04-20 00:30:40,5.0
2011-04-20 00:30:44,5.0
2011-04-20 00:30:47,5.0
2011-04-20 00:30:51,4.0
2011-04-20 00:30:54,5.0
2011-04-20 00:30:57,4.0
2011-04-20 00:31:01,4.0
2011-04-20 00:31:04,4.0
2011-04-20 00:31:08,5.0
2011-04-20 00:31:11,4.0
2011-04-20 00:31:20,4.0
2011-04-20 00:31:23,5.0
2011-04-20 00:31:27,5.0
2011-04-20 00:31:30,4.0
2011-04-20 00:31:33,5.0
2011-04-20 00:31:37,4.0
2011-04-20 00:31:40,4.0
2011-04-20 00:31:44,4.0
2011-04-20 00:31:47,4.0
2011-04-20 00:31:50,5.0
2011-04-20 00:31:54,4.0
2011-04-20 00:31:57,5.0
2011-04-20 00:32:01,4.0
2011-04-20 00:32:04,4.0
2011-04-20 00:32:08,4.0
2011-04-20 00:32:16,5.0
2011-04-20 00:32:20,4.0
2011-04-20 00:32:23,5.0
2011-04-20 00:32:27,5.0
2011-04-20 00:32:30,5.0
2011-04-20 00:32:34,5.0
2011-04-20 00:32:37,5.0
2011-04-20 00:32:41,5.0
2011-04-20 00:32:44,5.0
2011-04-20 00:32:48,5.0
2011-04-20 00:32:51,4.0
2011-04-20 00:32:55,4.0
2011-04-20 00:32:58,4.0
2011-04-20 00:33:02,4.0
2011-04-20 00:33:05,5.0
2011-04-20 00:33:08,5.0
2011-04-20 00:33:17,5.0
2011-04-20 00:33:21,5.0
2011-04-20 00:33:24,5.0
2011-04-20 00:33:28,4.0
2011-04-20 00:33:31,5.0
2011-04-20 00:33:34,4.0
2011-04-20 00:33:38,5.0
2011-04-20 00:33:41,5.0
2011-04-20 00:33:45,4.0
2011-04-20 00:33:48,4.0
2011-04-20 00:33:52,5.0
2011-04-20 00:33:55,5.0
2011-04-20 00:33:58,5.0
2011-04-20 00:34:02,4.0
2011-04-20 00:34:05,4.0
2011-04-20 00:34:09,4.0
2011-04-20 00:34:18,5.0
2011-04-20 00:34:21,5.0
2011-04-20 00:34:24,5.0
2011-04-20 00:34:28,4.0
2011-04-20 00:34:31,5.0
2011-04-20 00:34:35,4.0
2011-04-20 00:34:38,4.0
2011-04-20 00:34:42,5.0
2011-04-20 00:34:45,4.0
2011-04-20 00:34:49,4.0
2011-04-20 00:34:52,4.0
2011-04-20 00:34:55,5.0
2011-04-20 00:34:59,4.0
2011-04-20 00:35:02,4.0
2011-04-20 00:35:06,4.0
2011-04-20 00:35:09,4.0
2011-04-20 00:35:18,4.0
2011-04-20 00:35:21,4.0
2011-04-20 00:35:25,4.0
2011-04-20 00:35:28,4.0
2011-04-20 00:35:32,4.0
2011-04-20 00:35:35,5.0
2011-04-20 00:35:39,4.0
2011-04-20 00:35:42,4.0
2011-04-20 00:35:46,4.0
2011-04-20 00:35:49,5.0
2011-04-20 00:35:53,4.0
2011-04-20 00:35:56,4.0
2011-04-20 00:35:59,4.0
2011-04-20 00:36:03,4.0
2011-04-20 00:36:06,4.0
2011-04-20 00:36:10,5.0
2011-04-20 00:36:18,4.0
2011-04-20 00:36:22,5.0
2011-04-20 00:36:25,4.0
2011-04-20 00:36:29,4.0
2011-04-20 00:36:32,4.0
2011-04-20 00:36:36,5.0
2011-04-20 00:36:39,5.0
2011-04-20 00:36:43,5.0
2011-04-20 00:36:46,5.0
2011-04-20 00:36:50,4.0
2011-04-20 00:36:53,4.0
2011-04-20 00:36:56,4.0
2011-04-20 00:37:00,4.0
2011-04-20 00:37:03,4.0
2011-04-20 00:37:07,4.0
2011-04-20 00:37:10,4.0
2011-04-20 00:37:18,4.0
2011-04-20 00:37:22,4.0
2011-04-20 00:37:26,4.0
2011-04-20 00:37:29,4.0
2011-04-20 00:37:32,5.0
2011-04-20 00:37:36,5.0
2011-04-20 00:37:39,5.0
2011-04-20 00:37:43,5.0
2011-04-20 00:37:46,5.0
2011-04-20 00:37:50,4.0
2011-04-20 00:37:53,4.0
2011-04-20 00:37:56,5.0
2011-04-20 00:38:00,4.0
2011-04-20 00:38:03,5.0
2011-04-20 00:38:07,4.0
2011-04-20 00:38:10,4.0
2011-04-20 00:38:19,4.0
2011-04-20 00:38:23,4.0
2011-04-20 00:38:26,5.0
2011-04-20 00:38:29,5.0
2011-04-20 00:38:33,5.0
2011-04-20 00:38:37,5.0
2011-04-20 00:38:40,4.0
2011-04-20 00:38:43,4.0
2011-04-20 00:38:47,5.0
2011-04-20 00:38:50,5.0
2011-04-20 00:38:54,5.0
2011-04-20 00:38:57,5.0
2011-04-20 00:39:01,4.0
2011-04-20 00:39:04,4.0
2011-04-20 00:39:08,4.0
2011-04-20 00:39:11,4.0
2011-04-20 00:39:19,5.0
2011-04-20 00:39:23,4.0
2011-04-20 00:39:26,4.0
2011-04-20 00:39:30,4.0
2011-04-20 00:39:33,5.0
2011-04-20 00:39:37,5.0
2011-04-20 00:39:40,5.0
2011-04-20 00:39:43,5.0
2011-04-20 00:39:47,4.0
2011-04-20 00:39:50,4.0
2011-04-20 00:39:54,4.0
2011-04-20 00:39:57,5.0
2011-04-20 00:40:01,5.0
2011-04-20 00:40:04,5.0
2011-04-20 00:40:08,4.0
2011-04-20 00:40:11,4.0
2011-04-20 00:40:20,5.0
2011-04-20 00:40:23,4.0
2011-04-20 00:40:27,5.0
2011-04-20 00:40:30,4.0
2011-04-20 00:40:34,4.0
2011-04-20 00:40:37,5.0
2011-04-20 00:40:40,5.0
2011-04-20 00:40:44,4.0
2011-04-20 00:40:47,5.0
2011-04-20 00:40:51,4.0
2011-04-20 00:40:54,4.0
2011-04-20 00:40:58,4.0
2011-04-20 00:41:01,4.0
2011-04-20 00:41:05,4.0
2011-04-20 00:41:08,4.0
2011-04-20 00:41:17,4.0
2011-04-20 00:41:20,4.0
2011-04-20 00:41:24,4.0
2011-04-20 00:41:27,4.0
2011-04-20 00:41:31,5.0
2011-04-20 00:41:34,5.0
2011-04-20 00:41:38,5.0
2011-04-20 00:41:41,4.0
2011-04-20 00:41:44,5.0
2011-04-20 00:41:48,5.0
2011-04-20 00:41:51,5.0
2011-04-20 00:41:55,4.0
2011-04-20 00:41:58,5.0
2011-04-20 00:42:02,5.0
2011-04-20 00:42:05,4.0
2011-04-20 00:42:09,5.0
2011-04-20 00:42:17,5.0
2011-04-20 00:42:21,5.0
2011-04-20 00:42:24,4.0
2011-04-20 00:42:28,5.0
2011-04-20 00:42:31,4.0
2011-04-20 00:42:35,5.0
2011-04-20 00:42:38,5.0
2011-04-20 00:42:41,4.0
2011-04-20 00:42:45,5.0
2011-04-20 00:42:48,5.0
2011-04-20 00:42:52,4.0
2011-04-20 00:42:55,4.0
2011-04-20 00:42:59,5.0
2011-04-20 00:43:02,4.0
2011-04-20 00:43:06,4.0
2011-04-20 00:43:09,5.0
2011-04-20 00:43:18,4.0
2011-04-20 00:43:21,4.0
2011-04-20 00:43:25,5.0
2011-04-20 00:43:28,4.0
2011-04-20 00:43:32,5.0
2011-04-20 00:43:35,4.0
2011-04-20 00:43:39,5.0
2011-04-20 00:43:42,5.0
2011-04-20 00:43:46,4.0
2011-04-20 00:43:49,5.0
2011-04-20 00:43:53,4.0
2011-04-20 00:43:56,5.0
2011-04-20 00:43:59,4.0
2011-04-20 00:44:03,5.0
2011-04-20 00:44:06,4.0
2011-04-20 00:44:10,4.0
2011-04-20 00:44:18,4.0
2011-04-20 00:44:22,4.0
2011-04-20 00:44:25,5.0
2011-04-20 00:44:29,4.0
2011-04-20 00:44:32,5.0
2011-04-20 00:44:35,4.0
2011-04-20 00:44:39,4.0
2011-04-20 00:44:42,4.0
2011-04-20 00:44:46,5.0
2011-04-20 00:44:49,5.0
2011-04-20 00:44:53,4.0
2011-04-20 00:44:56,5.0
2011-04-20 00:45:00,5.0
2011-04-20 00:45:03,4.0
2011-04-20 00:45:06,4.0
2011-04-20 00:45:10,5.0
2011-04-20 00:45:19,5.0
2011-04-20 00:45:23,5.0
2011-04-20 00:45:26,4.0
2011-04-20 00:45:30,4.0
2011-04-20 00:45:33,5.0
2011-04-20 00:45:37,4.0
2011-04-20 00:45:40,5.0
2011-04-20 00:45:43,4.0
2011-04-20 00:45:47,4.0
2011-04-20 00:45:50,4.0
2011-04-20 00:45:54,4.0
2011-04-20 00:45:57,5.0
2011-04-20 00:46:01,5.0
2011-04-20 00:46:04,4.0
2011-04-20 00:46:07,5.0
2011-04-20 00:46:11,5.0
2011-04-20 00:46:20,5.0
2011-04-20 00:46:23,4.0
2011-04-20 00:46:27,4.0
2011-04-20 00:46:30,4.0
2011-04-20 00:46:33,5.0
2011-04-20 00:46:37,5.0
2011-04-20 00:46:40,4.0
2011-04-20 00:46:44,5.0
2011-04-20 00:46:47,5.0
2011-04-20 00:46:50,4.0
2011-04-20 00:46:54,4.0
2011-04-20 00:46:57,4.0
2011-04-20 00:47:01,5.0
2011-04-20 00:47:04,4.0
2011-04-20 00:47:08,4.0
2011-04-20 00:47:11,5.0
2011-04-20 00:47:20,5.0
2011-04-20 00:47:23,5.0
2011-04-20 00:47:27,5.0
2011-04-20 00:47:30,4.0
2011-04-20 00:47:34,4.0
2011-04-20 00:47:37,5.0
2011-04-20 00:47:41,4.0
2011-04-20 00:47:44,4.0
2011-04-20 00:47:48,4.0
2011-04-20 00:47:51,5.0
2011-04-20 00:47:55,4.0
2011-04-20 00:47:58,4.0
2011-04-20 00:48:02,4.0
2011-04-20 00:48:05,5.0
2011-04-20 00:48:08,4.0
2011-04-20 00:48:17,4.0
2011-04-20 00:48:21,5.0
2011-04-20 00:48:24,5.0
2011-04-20 00:48:28,4.0
2011-04-20 00:48:31,4.0
2011-04-20 00:48:34,4.0
2011-04-20 00:48:38,5.0
2011-04-20 00:48:41,4.0
2011-04-20 00:48:45,5.0
2011-04-20 00:48:48,5.0
2011-04-20 00:48:52,4.0
2011-04-20 00:48:55,5.0
2011-04-20 00:48:58,4.0
2011-04-20 00:49:02,4.0
2011-04-20 00:49:05,4.0
2011-04-20 00:49:09,4.0
2011-04-20 00:49:18,5.0
2011-04-20 00:49:21,4.0
2011-04-20 00:49:24,4.0
2011-04-20 00:49:28,4.0
2011-04-20 00:49:31,5.0
2011-04-20 00:49:35,5.0
2011-04-20 00:49:38,5.0
2011-04-20 00:49:42,5.0
2011-04-20 00:49:45,4.0
2011-04-20 00:49:49,5.0
2011-04-20 00:49:52,4.0
2011-04-20 00:49:56,4.0
2011-04-20 00:49:59,4.0
2011-04-20 00:50:03,4.0
2011-04-20 00:50:06,5.0
2011-04-20 00:50:09,5.0
2011-04-20 00:50:18,5.0
2011-04-20 00:50:22,5.0
2011-04-20 00:50:25,4.0
2011-04-20 00:50:29,5.0
2011-04-20 00:50:32,4.0
2011-04-20 00:50:36,5.0
2011-04-20 00:50:39,5.0
2011-04-20 00:50:42,5.0
2011-04-20 00:50:46,4.0
2011-04-20 00:50:49,5.0
2011-04-20 00:50:53,5.0
2011-04-20 00:50:56,4.0
2011-04-20 00:51:00,5.0
2011-04-20 00:51:03,4.0
2011-04-20 00:51:07,5.0
2011-04-20 00:51:10,4.0
2011-04-20 00:51:19,5.0
2011-04-20 00:51:22,4.0
2011-04-20 00:51:25,4.0
2011-04-20 00:51:29,4.0
2011-04-20 00:51:32,4.0
2011-04-20 00:51:36,4.0
2011-04-20 00:51:39,4.0
2011-04-20 00:51:43,4.0
2011-04-20 00:51:46,5.0
2011-04-20 00:51:49,4.0
2011-04-20 00:51:53,4.0
2011-04-20 00:51:56,4.0
2011-04-20 00:52:00,5.0
2011-04-20 00:52:04,5.0
2011-04-20 00:52:07,5.0
2011-04-20 00:52:10,4.0
2011-04-20 00:52:19,5.0
2011-04-20 00:52:23,5.0
2011-04-20 00:52:26,4.0
