time,aggregate
2011-04-20 00:03:50,357.81
2011-04-20 00:03:51,357.0
2011-04-20 00:03:52,358.93
2011-04-20 00:03:53,360.77
2011-04-20 00:03:54,361.97
2011-04-20 00:03:55,360.34
2011-04-20 00:03:56,357.82
2011-04-20 00:03:57,358.1
2011-04-20 00:03:58,361.02
2011-04-20 00:03:59,360.35
2011-04-20 00:04:00,359.03999999999996
2011-04-20 00:04:01,358.49
2011-04-20 00:04:02,358.31
2011-04-20 00:04:03,358.82
2011-04-20 00:04:04,360.15
2011-04-20 00:04:05,358.72
2011-04-20 00:04:06,358.07
2011-04-20 00:04:07,358.39
2011-04-20 00:04:08,361.0
2011-04-20 00:04:09,361.6
2011-04-20 00:04:10,360.85
2011-04-20 00:04:11,357.78
2011-04-20 00:04:12,358.64
2011-04-20 00:04:13,360.13
2011-04-20 00:04:14,361.73
2011-04-20 00:04:15,358.18
2011-04-20 00:04:16,359.08
2011-04-20 00:04:17,359.94
2011-04-20 00:04:18,359.99
2011-04-20 00:04:19,360.26
2011-04-20 00:04:20,360.94
2011-04-20 00:04:21,358.31
2011-04-20 00:04:22,358.46000000000004
2011-04-20 00:04:23,360.57
2011-04-20 00:04:24,362.27
2011-04-20 00:04:25,358.6
2011-04-20 00:04:26,358.54999999999995
2011-04-20 00:04:27,360.47
2011-04-20 00:04:28,360.3
2011-04-20 00:04:29,361.72
2011-04-20 00:04:30,358.41999999999996
2011-04-20 00:04:31,357.49
2011-04-20 00:04:32,359.36
2011-04-20 00:04:33,361.46
2011-04-20 00:04:34,360.09000000000003
2011-04-20 00:04:35,356.96999999999997
2011-04-20 00:04:36,358.97
2011-04-20 00:04:37,359.58000000000004
2011-04-20 00:04:38,361.85
2011-04-20 00:04:39,360.49
2011-04-20 00:04:40,359.02
2011-04-20 00:04:41,358.53
2011-04-20 00:04:42,359.25
2011-04-20 00:04:43,360.01
2011-04-20 00:04:44,359.09000000000003
2011-04-20 00:04:45,357.77
2011-04-20 00:04:46,358.66999999999996
2011-04-20 00:04:47,362.74
2011-04-20 00:04:48,358.25
2011-04-20 00:04:49,360.0
2011-04-20 00:04:50,359.58
2011-04-20 00:04:51,360.15999999999997
2011-04-20 00:04:52,356.34000000000003
2011-04-20 00:04:53,360.37
2011-04-20 00:04:54,359.87
2011-04-20 00:04:55,359.6
2011-04-20 00:04:56,357.36
2011-04-20 00:04:57,358.4
2011-04-20 00:04:58,360.72
2011-04-20 00:04:59,359.84000000000003
2011-04-20 00:05:00,357.62
2011-04-20 00:05:01,359.08
2011-04-20 00:05:02,360.28999999999996
2011-04-20 00:05:03,359.88
2011-04-20 00:05:04,358.84000000000003
2011-04-20 00:05:05,356.74
2011-04-20 00:05:06,357.3
2011-04-20 00:05:07,359.33
2011-04-20 00:05:08,360.48
2011-04-20 00:05:09,356.53
2011-04-20 00:05:10,357.25
2011-04-20 00:05:11,357.33
2011-04-20 00:05:12,361.2
2011-04-20 00:05:13,357.65
2011-04-20 00:05:14,358.41999999999996
2011-04-20 00:05:15,357.57
2011-04-20 00:05:16,358.37
2011-04-20 00:05:17,360.92
2011-04-20 00:05:18,356.15
2011-04-20 00:05:19,357.43
2011-04-20 00:05:20,356.89
2011-04-20 00:05:21,356.72
2011-04-20 00:05:22,355.89
2011-04-20 00:05:23,356.75
2011-04-20 00:05:24,356.87
2011-04-20 00:05:25,357.01
2011-04-20 00:05:26,356.09000000000003
2011-04-20 00:05:27,356.65
2011-04-20 00:05:28,357.34000000000003
2011-04-20 00:05:29,356.11
2011-04-20 00:05:30,356.11
2011-04-20 00:05:31,355.43
2011-04-20 00:05:32,356.04
2011-04-20 00:05:33,357.91
2011-04-20 00:05:34,356.04
2011-04-20 00:05:35,356.24
2011-04-20 00:05:36,356.35
2011-04-20 00:05:37,357.15
2011-04-20 00:05:38,356.54
2011-04-20 00:05:39,355.02
2011-04-20 00:05:40,355.61
2011-04-20 00:05:41,356.03
2011-04-20 00:05:42,357.01
2011-04-20 00:05:43,357.09000000000003
2011-04-20 00:05:44,356.15999999999997
2011-04-20 00:05:45,355.87
2011-04-20 00:05:46,357.2
2011-04-20 00:05:47,356.53
2011-04-20 00:05:48,357.25
2011-04-20 00:05:49,355.99
2011-04-20 00:05:50,355.08000000000004
2011-04-20 00:05:51,356.89
2011-04-20 00:05:52,355.38
2011-04-20 00:05:53,355.59
2011-04-20 00:05:54,354.74
2011-04-20 00:05:55,356.88
2011-04-20 00:05:56,355.52
2011-04-20 00:05:57,356.05
2011-04-20 00:05:58,355.20000000000005
2011-04-20 00:05:59,355.53999999999996
2011-04-20 00:06:00,356.41
2011-04-20 00:06:01,356.41
2011-04-20 00:06:02,355.4
2011-04-20 00:06:03,355.42
2011-04-20 00:06:04,356.17
2011-04-20 00:06:05,355.86
2011-04-20 00:06:06,355.33
2011-04-20 00:06:07,354.88
2011-04-20 00:06:08,355.57
2011-04-20 00:06:09,355.4
2011-04-20 00:06:10,355.53
2011-04-20 00:06:11,354.54999999999995
2011-04-20 00:06:12,355.1
2011-04-20 00:06:13,355.88
2011-04-20 00:06:14,355.86
2011-04-20 00:06:15,354.49
2011-04-20 00:06:16,355.07
2011-04-20 00:06:17,355.18
2011-04-20 00:06:18,355.74
2011-04-20 00:06:19,355.18
2011-04-20 00:06:20,354.65999999999997
2011-04-20 00:06:21,355.59
2011-04-20 00:06:22,355.81
2011-04-20 00:06:23,355.6
2011-04-20 00:06:24,354.27
2011-04-20 00:06:25,354.78999999999996
2011-04-20 00:06:26,355.25
2011-04-20 00:06:27,355.48
2011-04-20 00:06:28,354.91999999999996
2011-04-20 00:06:29,355.71000000000004
2011-04-20 00:06:30,355.48
2011-04-20 00:06:31,355.0
2011-04-20 00:06:32,354.57
2011-04-20 00:06:33,354.67
2011-04-20 00:06:34,354.68
2011-04-20 00:06:35,355.4
2011-04-20 00:06:36,355.28000000000003
2011-04-20 00:06:37,354.52
2011-04-20 00:06:38,353.94
2011-04-20 00:06:39,354.56
2011-04-20 00:06:40,354.69
2011-04-20 00:06:41,353.35
2011-04-20 00:06:42,354.02
2011-04-20 00:06:43,355.22
2011-04-20 00:06:44,355.27
2011-04-20 00:06:45,354.19
2011-04-20 00:06:46,352.95
2011-04-20 00:06:47,353.79
2011-04-20 00:06:48,354.98
2011-04-20 00:06:49,354.15000000000003
2011-04-20 00:06:50,352.97
2011-04-20 00:06:51,354.25
2011-04-20 00:06:52,355.2
2011-04-20 00:06:53,354.86
2011-04-20 00:06:54,354.53999999999996
2011-04-20 00:06:55,353.02
2011-04-20 00:06:56,354.09
2011-04-20 00:06:57,354.89
2011-04-20 00:06:58,354.47
2011-04-20 00:06:59,353.62
2011-04-20 00:07:00,354.06
2011-04-20 00:07:01,355.26
2011-04-20 00:07:02,354.32
2011-04-20 00:07:03,354.03000000000003
2011-04-20 00:07:04,353.09
2011-04-20 00:07:05,353.61
2011-04-20 00:07:06,353.95
2011-04-20 00:07:07,353.79
2011-04-20 00:07:08,353.71999999999997
2011-04-20 00:07:09,353.12
2011-04-20 00:07:10,354.37
2011-04-20 00:07:11,353.22
2011-04-20 00:07:12,354.15
2011-04-20 00:07:13,352.35
2011-04-20 00:07:14,353.16999999999996
2011-04-20 00:07:15,353.07
2011-04-20 00:07:16,353.67
2011-04-20 00:07:17,352.13
2011-04-20 00:07:18,353.04
2011-04-20 00:07:19,353.6
2011-04-20 00:07:20,353.62
2011-04-20 00:07:21,353.98
2011-04-20 00:07:22,352.82
2011-04-20 00:07:23,353.37
2011-04-20 00:07:24,353.84
2011-04-20 00:07:25,353.98
2011-04-20 00:07:26,353.26
2011-04-20 00:07:27,352.81
2011-04-20 00:07:28,352.86
2011-04-20 00:07:29,353.7
2011-04-20 00:07:30,353.55
2011-04-20 00:07:31,353.73
2011-04-20 00:07:32,352.33
2011-04-20 00:07:33,352.68
2011-04-20 00:07:34,354.11
2011-04-20 00:07:35,352.98
2011-04-20 00:07:36,353.1
2011-04-20 00:07:37,352.22
2011-04-20 00:07:38,353.27
2011-04-20 00:07:39,353.28999999999996
2011-04-20 00:07:40,352.83
2011-04-20 00:07:41,352.91
2011-04-20 00:07:42,352.65
2011-04-20 00:07:43,352.82
2011-04-20 00:07:44,353.55
2011-04-20 00:07:45,353.76
2011-04-20 00:07:46,352.67
2011-04-20 00:07:47,352.28999999999996
2011-04-20 00:07:48,352.33
2011-04-20 00:07:49,352.32
2011-04-20 00:07:50,353.55
2011-04-20 00:07:51,353.25
2011-04-20 00:07:52,353.46
2011-04-20 00:07:53,355.01
2011-04-20 00:07:54,355.12
2011-04-20 00:07:55,352.8
2011-04-20 00:07:56,353.74
2011-04-20 00:07:57,353.08
2011-04-20 00:07:58,355.94
2011-04-20 00:07:59,355.83000000000004
2011-04-20 00:08:00,353.83
2011-04-20 00:08:01,353.40999999999997
2011-04-20 00:08:02,354.2
2011-04-20 00:08:03,354.75
2011-04-20 00:08:04,353.87
2011-04-20 00:08:05,352.7
2011-04-20 00:08:06,352.53
2011-04-20 00:08:07,352.79
2011-04-20 00:08:08,355.03999999999996
2011-04-20 00:08:09,352.8
2011-04-20 00:08:10,352.35
2011-04-20 00:08:11,352.65
2011-04-20 00:08:12,353.35
2011-04-20 00:08:13,356.37
2011-04-20 00:08:14,355.69
2011-04-20 00:08:15,352.55
2011-04-20 00:08:16,352.95
2011-04-20 00:08:17,353.45
2011-04-20 00:08:18,356.33000000000004
2011-04-20 00:08:19,353.77
2011-04-20 00:08:20,351.85
2011-04-20 00:08:21,351.31
2011-04-20 00:08:22,352.22
2011-04-20 00:08:23,355.14
2011-04-20 00:08:24,355.49
2011-04-20 00:08:25,353.24
2011-04-20 00:08:26,351.83000000000004
2011-04-20 00:08:27,354.36
2011-04-20 00:08:28,355.42
2011-04-20 00:08:29,353.33
2011-04-20 00:08:30,353.75
2011-04-20 00:08:31,352.58
2011-04-20 00:08:32,354.24
2011-04-20 00:08:33,355.9
2011-04-20 00:08:34,354.35
2011-04-20 00:08:35,353.24
2011-04-20 00:08:36,353.23
2011-04-20 00:08:37,354.27
2011-04-20 00:08:38,356.63
2011-04-20 00:08:39,353.2
2011-04-20 00:08:40,351.86
2011-04-20 00:08:41,351.03
2011-04-20 00:08:42,352.08
2011-04-20 00:08:43,356.68
2011-04-20 00:08:44,355.59
2011-04-20 00:08:45,351.89
2011-04-20 00:08:46,352.1
2011-04-20 00:08:47,352.5
2011-04-20 00:08:48,355.04
2011-04-20 00:08:49,354.86
2011-04-20 00:08:50,353.29
2011-04-20 00:08:51,352.78
2011-04-20 00:08:52,352.72
2011-04-20 00:08:53,355.39
2011-04-20 00:08:54,351.08
2011-04-20 00:08:55,351.96
2011-04-20 00:08:56,351.6
2011-04-20 00:08:57,352.45
2011-04-20 00:08:58,354.54
2011-04-20 00:08:59,354.2
2011-04-20 00:09:00,351.38
2011-04-20 00:09:01,350.7
2011-04-20 00:09:02,351.38
2011-04-20 00:09:03,355.18
2011-04-20 00:09:04,351.64
2011-04-20 00:09:05,352.01
2011-04-20 00:09:06,351.38
2011-04-20 00:09:07,353.26
2011-04-20 00:09:08,352.91
2011-04-20 00:09:09,354.09000000000003
2011-04-20 00:09:10,352.24
2011-04-20 00:09:11,351.44
2011-04-20 00:09:12,355.47
2011-04-20 00:09:13,353.16999999999996
2011-04-20 00:09:14,353.66
2011-04-20 00:09:15,351.21000000000004
2011-04-20 00:09:16,352.46000000000004
2011-04-20 00:09:17,354.67
2011-04-20 00:09:18,352.95
2011-04-20 00:09:19,351.45
2011-04-20 00:09:20,350.94
2011-04-20 00:09:21,351.83000000000004
2011-04-20 00:09:22,350.75
2011-04-20 00:09:23,351.5
2011-04-20 00:09:24,351.4
2011-04-20 00:09:25,351.59000000000003
2011-04-20 00:09:26,350.86
2011-04-20 00:09:27,351.23
2011-04-20 00:09:28,350.36
2011-04-20 00:09:29,351.36
2011-04-20 00:09:30,352.05
2011-04-20 00:09:31,350.66999999999996
2011-04-20 00:09:32,351.19
2011-04-20 00:09:33,350.13
2011-04-20 00:09:34,350.56
2011-04-20 00:09:35,350.62
2011-04-20 00:09:36,350.18
2011-04-20 00:09:37,351.34
2011-04-20 00:09:38,350.34000000000003
2011-04-20 00:09:39,350.57
2011-04-20 00:09:40,349.92
2011-04-20 00:09:41,350.15
2011-04-20 00:09:42,350.74
2011-04-20 00:09:43,351.46
2011-04-20 00:09:44,350.91
2011-04-20 00:09:45,351.43
2011-04-20 00:09:46,350.28
2011-04-20 00:09:47,350.12
2011-04-20 00:09:48,351.75
2011-04-20 00:09:49,352.31
2011-04-20 00:09:50,350.34000000000003
2011-04-20 00:09:51,350.42
2011-04-20 00:09:52,350.26
2011-04-20 00:09:53,350.71
2011-04-20 00:09:54,351.09999999999997
2011-04-20 00:09:55,350.06
2011-04-20 00:09:56,351.0
2011-04-20 00:09:57,350.24
2011-04-20 00:09:58,351.02
2011-04-20 00:09:59,350.86
2011-04-20 00:10:00,351.77
2011-04-20 00:10:01,350.59000000000003
2011-04-20 00:10:02,350.81
2011-04-20 00:10:03,349.75
2011-04-20 00:10:04,349.99
2011-04-20 00:10:05,350.6
2011-04-20 00:10:06,350.5
2011-04-20 00:10:07,348.89
2011-04-20 00:10:08,349.01
2011-04-20 00:10:09,349.57
2011-04-20 00:10:10,350.03000000000003
2011-04-20 00:10:11,350.08
2011-04-20 00:10:12,349.12
2011-04-20 00:10:13,349.8
2011-04-20 00:10:14,349.01
2011-04-20 00:10:15,350.43
2011-04-20 00:10:16,350.99
2011-04-20 00:10:17,350.18
2011-04-20 00:10:18,349.17
2011-04-20 00:10:19,349.76
2011-04-20 00:10:20,349.85
2011-04-20 00:10:21,349.78999999999996
2011-04-20 00:10:22,350.32
2011-04-20 00:10:23,349.47
2011-04-20 00:10:24,348.76
2011-04-20 00:10:25,350.55
2011-04-20 00:10:26,350.01
2011-04-20 00:10:27,350.01
2011-04-20 00:10:28,349.71999999999997
2011-04-20 00:10:29,349.28999999999996
2011-04-20 00:10:30,348.26
2011-04-20 00:10:31,349.32
2011-04-20 00:10:32,351.11
2011-04-20 00:10:33,349.90999999999997
2011-04-20 00:10:34,348.35
2011-04-20 00:10:35,349.52
2011-04-20 00:10:36,350.18
2011-04-20 00:10:37,349.49
2011-04-20 00:10:38,349.37
2011-04-20 00:10:39,348.23
2011-04-20 00:10:40,349.48
2011-04-20 00:10:41,348.58
2011-04-20 00:10:42,348.91
2011-04-20 00:10:43,348.22
2011-04-20 00:10:44,348.14
2011-04-20 00:10:45,348.22
2011-04-20 00:10:46,349.21
2011-04-20 00:10:47,348.90999999999997
2011-04-20 00:10:48,348.68
2011-04-20 00:10:49,347.88
2011-04-20 00:10:50,348.26
2011-04-20 00:10:51,349.37
2011-04-20 00:10:52,349.2
2011-04-20 00:10:53,348.33
2011-04-20 00:10:54,348.56
2011-04-20 00:10:55,349.32
2011-04-20 00:10:56,349.26
2011-04-20 00:10:57,349.79999999999995
2011-04-20 00:10:58,348.24
2011-04-20 00:10:59,348.53999999999996
2011-04-20 00:11:00,349.83
2011-04-20 00:11:01,349.13
2011-04-20 00:11:02,348.37
2011-04-20 00:11:03,348.32
2011-04-20 00:11:04,349.6
2011-04-20 00:11:05,349.78
2011-04-20 00:11:06,349.29
2011-04-20 00:11:07,348.89
2011-04-20 00:11:08,349.08000000000004
2011-04-20 00:11:09,349.21000000000004
2011-04-20 00:11:10,349.2
2011-04-20 00:11:11,347.85
2011-04-20 00:11:12,348.71
2011-04-20 00:11:13,349.22
2011-04-20 00:11:14,347.96
2011-04-20 00:11:15,347.77
2011-04-20 00:11:16,347.34000000000003
2011-04-20 00:11:17,348.21
2011-04-20 00:11:18,347.61
2011-04-20 00:11:19,348.52
2011-04-20 00:11:20,347.89
2011-04-20 00:11:21,348.46999999999997
2011-04-20 00:11:22,349.19
2011-04-20 00:11:23,348.64
2011-04-20 00:11:24,348.01
2011-04-20 00:11:25,349.40999999999997
2011-04-20 00:11:26,348.89
2011-04-20 00:11:27,347.57
2011-04-20 00:11:28,348.20000000000005
2011-04-20 00:11:29,349.67
2011-04-20 00:11:30,349.06
2011-04-20 00:11:31,348.72
2011-04-20 00:11:32,347.9
2011-04-20 00:11:33,349.72
2011-04-20 00:11:34,349.64
2011-04-20 00:11:35,348.38
2011-04-20 00:11:36,348.89
2011-04-20 00:11:37,349.49
2011-04-20 00:11:38,349.93
2011-04-20 00:11:39,348.8
2011-04-20 00:11:40,348.22
2011-04-20 00:11:41,349.09000000000003
2011-04-20 00:11:42,348.74
2011-04-20 00:11:43,348.18
2011-04-20 00:11:44,348.08
2011-04-20 00:11:45,348.16999999999996
2011-04-20 00:11:46,348.0
2011-04-20 00:11:47,347.45
2011-04-20 00:11:48,347.09000000000003
2011-04-20 00:11:49,348.15999999999997
2011-04-20 00:11:50,347.56
2011-04-20 00:11:51,347.81
2011-04-20 00:11:52,348.62
2011-04-20 00:11:53,350.86
2011-04-20 00:11:54,349.09000000000003
2011-04-20 00:11:55,348.55
2011-04-20 00:11:56,348.02
2011-04-20 00:11:57,352.76
2011-04-20 00:11:58,352.4
2011-04-20 00:11:59,349.55
2011-04-20 00:12:00,347.28
2011-04-20 00:12:01,348.27
2011-04-20 00:12:02,350.45
2011-04-20 00:12:03,351.15
2011-04-20 00:12:04,347.86
2011-04-20 00:12:05,348.89
2011-04-20 00:12:06,348.76
2011-04-20 00:12:07,349.95
2011-04-20 00:12:08,351.0
2011-04-20 00:12:09,350.81
2011-04-20 00:12:10,348.89
2011-04-20 00:12:11,348.38
2011-04-20 00:12:12,350.56
2011-04-20 00:12:13,353.13
2011-04-20 00:12:14,349.35
2011-04-20 00:12:15,347.44
2011-04-20 00:12:16,350.85
2011-04-20 00:12:17,348.48
2011-04-20 00:12:18,350.62
2011-04-20 00:12:19,349.51
2011-04-20 00:12:20,348.12
2011-04-20 00:12:21,349.45
2011-04-20 00:12:22,348.1
2011-04-20 00:12:23,350.33
2011-04-20 00:12:24,348.18
2011-04-20 00:12:25,349.77
2011-04-20 00:12:26,348.14
2011-04-20 00:12:27,349.76
2011-04-20 00:12:28,352.5
2011-04-20 00:12:29,348.98
2011-04-20 00:12:30,350.82
2011-04-20 00:12:31,350.43
2011-04-20 00:12:32,348.95
2011-04-20 00:12:33,350.84
2011-04-20 00:12:34,347.6
2011-04-20 00:12:35,348.97
2011-04-20 00:12:36,350.86
2011-04-20 00:12:37,350.69
2011-04-20 00:12:38,347.3
2011-04-20 00:12:39,348.67
2011-04-20 00:12:40,350.0
2011-04-20 00:12:41,349.76
2011-04-20 00:12:42,347.52
2011-04-20 00:12:43,351.46
2011-04-20 00:12:44,349.09000000000003
2011-04-20 00:12:45,349.39
2011-04-20 00:12:46,349.38
2011-04-20 00:12:47,347.88
2011-04-20 00:12:48,347.9
2011-04-20 00:12:49,347.94
2011-04-20 00:12:50,349.39
2011-04-20 00:12:51,350.57
2011-04-20 00:12:52,347.36
2011-04-20 00:12:53,348.29999999999995
2011-04-20 00:12:54,348.83000000000004
2011-04-20 00:12:55,348.73
2011-04-20 00:12:56,349.96
2011-04-20 00:12:57,347.36
2011-04-20 00:12:58,351.39
2011-04-20 00:12:59,350.57
2011-04-20 00:13:00,347.48
2011-04-20 00:13:01,347.14
2011-04-20 00:13:02,347.75
2011-04-20 00:13:03,351.42
2011-04-20 00:13:04,350.28
2011-04-20 00:13:05,349.56
2011-04-20 00:13:06,348.03
2011-04-20 00:13:07,350.45
2011-04-20 00:13:08,348.97
2011-04-20 00:13:09,347.89
2011-04-20 00:13:10,349.49
2011-04-20 00:13:11,348.81
2011-04-20 00:13:12,352.0
2011-04-20 00:13:13,347.62
2011-04-20 00:13:14,348.65999999999997
2011-04-20 00:13:15,350.5
2011-04-20 00:13:16,348.3
2011-04-20 00:13:17,346.63
